location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Chile,CHL,2021-02-25,3283288,3227094,56194,86070,75379,17.18,16.88,0.29,3943
Chile,CHL,2021-02-26,3361658,3305346,56312,78370,66272,17.59,17.29,0.29,3467
Chile,CHL,2021-02-27,3371641,3315325,56316,9983,66321,17.64,17.34,0.29,3469
Chile,CHL,2021-02-28,3371996,3315680,56316,355,66205,17.64,17.34,0.29,3463
Chile,CHL,2021-03-01,3509491,3452767,56724,137495,70399,18.36,18.06,0.3,3683
Chile,CHL,2021-03-02,3680774,3611636,69138,171283,81404,19.25,18.89,0.36,4258
Chile,CHL,2021-03-03,3992612,3769427,223185,311838,113628,20.89,19.72,1.17,5944
Chile,CHL,2021-03-04,4303083,3914102,388981,310471,145685,22.51,20.48,2.03,7621
Chile,CHL,2021-03-05,4600840,4050309,550531,297757,177026,24.07,21.19,2.88,9261
Chile,CHL,2021-03-06,4634614,4059955,574659,33774,180425,24.24,21.24,3.01,9438
Chile,CHL,2021-03-07,4642572,4061019,581553,7958,181511,24.29,21.24,3.04,9495
Chile,CHL,2021-03-08,4993086,4197561,795525,350514,211942,26.12,21.96,4.16,11087
Chile,CHL,2021-03-09,5369514,4336518,1032996,376428,241249,28.09,22.69,5.4,12620
Chile,CHL,2021-03-10,5770744,4472253,1298491,401230,254019,30.19,23.4,6.79,13288
Chile,CHL,2021-03-11,6187707,4643636,1544071,416963,269232,32.37,24.29,8.08,14084
Chile,CHL,2021-03-12,6561936,4794807,1767129,374229,280157,34.33,25.08,9.24,14655
Chile,CHL,2021-03-13,6612383,4819103,1793280,50447,282538,34.59,25.21,9.38,14780
Chile,CHL,2021-03-14,6618965,4821850,1797115,6582,282342,34.62,25.22,9.4,14770
Chile,CHL,2021-03-15,7049058,4979532,2069526,430093,293710,36.87,26.05,10.83,15364
Chile,CHL,2021-03-16,7458851,5145823,2313028,409793,298477,39.02,26.92,12.1,15614
Chile,CHL,2021-03-17,7825624,5296607,2529017,366773,293554,40.94,27.71,13.23,15356
Chile,CHL,2021-03-18,8159649,5444551,2715098,334025,281706,42.68,28.48,14.2,14736
Chile,CHL,2021-03-19,8450155,5580340,2869815,290506,269746,44.2,29.19,15.01,14111
Chile,CHL,2021-03-20,8484283,5603485,2880798,34128,267414,44.38,29.31,15.07,13989
Chile,CHL,2021-03-21,8488305,5606331,2881974,4022,267049,44.4,29.33,15.08,13970
Chile,CHL,2021-03-22,8754124,5750225,3003899,265819,243581,45.79,30.08,15.71,12742
Chile,CHL,2021-03-23,8991565,5897129,3094436,237441,218959,47.04,30.85,16.19,11454
Chile,CHL,2021-03-24,9209104,6049900,3159204,217539,197640,48.17,31.65,16.53,10339
Chile,CHL,2021-03-25,9420704,6206304,3214400,211600,180151,49.28,32.47,16.82,9424
Chile,CHL,2021-03-26,9637651,6372171,3265480,216947,169642,50.42,33.33,17.08,8874
Chile,CHL,2021-03-27,9653272,6385044,3268228,15621,166998,50.5,33.4,17.1,8736
Chile,CHL,2021-03-28,9654663,6386013,3268650,1391,166623,50.51,33.41,17.1,8716
Chile,CHL,2021-03-29,9920836,6536730,3384106,266173,166673,51.9,34.19,17.7,8719
Chile,CHL,2021-03-30,10198606,6669932,3528674,277770,172434,53.35,34.89,18.46,9020
Chile,CHL,2021-03-31,10478249,6796439,3681810,279643,181306,54.81,35.55,19.26,9484
Chile,CHL,2021-04-01,10780967,6930729,3850238,302718,194323,56.4,36.26,20.14,10165
Chile,CHL,2021-04-02,10787994,6932577,3855417,7027,164335,56.43,36.27,20.17,8597
Chile,CHL,2021-04-03,10791215,6934453,3856762,3221,162563,56.45,36.28,20.18,8504
Chile,CHL,2021-04-04,10792333,6935110,3857223,1118,162524,56.46,36.28,20.18,8502
Chile,CHL,2021-04-05,11076512,7014577,4061935,284179,165097,57.94,36.69,21.25,8636
Chile,CHL,2021-04-06,11315514,7107068,4208446,239002,159558,59.19,37.18,22.02,8347
Chile,CHL,2021-04-07,11548112,7201408,4346704,232598,152838,60.41,37.67,22.74,7995
Chile,CHL,2021-04-08,11786991,7277644,4509347,238879,143718,61.66,38.07,23.59,7518
Chile,CHL,2021-04-09,12005311,7347997,4657314,218320,173902,62.8,38.44,24.36,9097
Chile,CHL,2021-04-10,12031227,7359091,4672136,25916,177145,62.94,38.5,24.44,9267
Chile,CHL,2021-04-11,12033669,7360178,4673491,2442,177334,62.95,38.5,24.45,9277
Chile,CHL,2021-04-12,12269910,7437784,4832126,236241,170485,64.19,38.91,25.28,8918
Chile,CHL,2021-04-13,12504205,7512200,4992005,234295,169813,65.41,39.3,26.11,8883
Chile,CHL,2021-04-14,12732419,7590912,5141507,228214,169187,66.61,39.71,26.9,8850
Chile,CHL,2021-04-15,12937912,7652468,5285444,205493,164417,67.68,40.03,27.65,8601
Chile,CHL,2021-04-16,13128315,7710255,5418060,190403,160429,68.68,40.33,28.34,8392
Chile,CHL,2021-04-17,13150469,7718075,5432394,22154,159892,68.79,40.37,28.42,8364
Chile,CHL,2021-04-18,13153083,7718935,5434148,2614,159916,68.81,40.38,28.43,8365
Chile,CHL,2021-04-19,13345190,7762616,5582574,192107,153611,69.81,40.61,29.2,8036
Chile,CHL,2021-04-20,13530974,7801591,5729383,185784,146681,70.78,40.81,29.97,7673
Chile,CHL,2021-04-21,13706805,7832588,5874217,175831,139198,71.7,40.97,30.73,7282
Chile,CHL,2021-04-22,13906176,7888786,6017390,199371,138323,72.75,41.27,31.48,7236
Chile,CHL,2021-04-23,14088994,7928516,6160478,182818,137240,73.7,41.48,32.23,7179
Chile,CHL,2021-04-24,14106570,7934225,6172345,17576,136586,73.79,41.51,32.29,7145
Chile,CHL,2021-04-25,14107609,7934576,6173033,1039,136361,73.8,41.51,32.29,7133
Chile,CHL,2021-04-26,14303299,7977454,6325845,195690,136873,74.82,41.73,33.09,7160
Chile,CHL,2021-04-27,14473614,8016281,6457333,170315,134663,75.71,41.93,33.78,7044
Chile,CHL,2021-04-28,14641875,8059637,6582238,168261,133581,76.59,42.16,34.43,6988
Chile,CHL,2021-04-29,14796560,8090351,6706209,154685,127198,77.4,42.32,35.08,6654
Chile,CHL,2021-04-30,14883908,8140961,6742947,87348,113559,77.86,42.59,35.27,5940
Chile,CHL,2021-05-01,14886171,8142024,6744147,2263,111372,77.87,42.59,35.28,5826
Chile,CHL,2021-05-02,14887628,8142822,6744806,1457,111431,77.88,42.6,35.28,5829
Chile,CHL,2021-05-03,15038794,8218645,6820149,151166,105071,78.67,42.99,35.68,5496
Chile,CHL,2021-05-04,15207615,8299513,6908102,168821,104857,79.55,43.42,36.14,5485
Chile,CHL,2021-05-05,15381923,8380849,7001074,174308,105721,80.47,43.84,36.62,5530
Chile,CHL,2021-05-06,15539425,8462257,7077168,157502,106124,81.29,44.27,37.02,5552
Chile,CHL,2021-05-07,15686574,8546045,7140529,147149,114667,82.06,44.71,37.35,5998
Chile,CHL,2021-05-08,15711995,8563340,7148655,25421,117975,82.19,44.8,37.4,6171
Chile,CHL,2021-05-09,15713398,8564300,7149098,1403,117967,82.2,44.8,37.4,6171
Chile,CHL,2021-05-10,15886391,8667414,7218977,172993,121085,83.1,45.34,37.76,6334
Chile,CHL,2021-05-11,16078075,8774562,7303513,191684,124351,84.11,45.9,38.21,6505
Chile,CHL,2021-05-12,16260434,8879123,7381311,182359,125502,85.06,46.45,38.61,6565
Chile,CHL,2021-05-13,16417198,8975929,7441269,156764,125396,85.88,46.95,38.93,6560
Chile,CHL,2021-05-14,16575720,9078799,7496921,158522,127021,86.71,47.49,39.22,6645
Chile,CHL,2021-05-15,16577161,9079837,7497324,1441,123595,86.72,47.5,39.22,6465
Chile,CHL,2021-05-16,16577595,9080102,7497493,434,123457,86.72,47.5,39.22,6458
Chile,CHL,2021-05-17,16748558,9204412,7544146,170963,123167,87.61,48.15,39.46,6443
Chile,CHL,2021-05-18,16931296,9339880,7591416,182738,121889,88.57,48.86,39.71,6376
Chile,CHL,2021-05-19,17096857,9464521,7632336,165561,119489,89.44,49.51,39.93,6251
Chile,CHL,2021-05-20,17286542,9591138,7695404,189685,124192,90.43,50.17,40.26,6497
Chile,CHL,2021-05-21,17295600,9598847,7696753,9058,102840,90.48,50.21,40.26,5380
Chile,CHL,2021-05-22,17328268,9625262,7703006,32668,107301,90.65,50.35,40.3,5613
Chile,CHL,2021-05-23,17332542,9628950,7703592,4274,107850,90.67,50.37,40.3,5642
Chile,CHL,2021-05-24,17568718,9804315,7764403,236176,117166,91.9,51.29,40.62,6129
Chile,CHL,2021-05-25,17814151,9993316,7820835,245433,126122,93.19,52.28,40.91,6598
Chile,CHL,2021-05-26,18042204,10173261,7868943,228053,135050,94.38,53.22,41.16,7065
Chile,CHL,2021-05-27,18244360,10339397,7904963,202156,136831,95.44,54.09,41.35,7158
Chile,CHL,2021-05-28,18429692,10484155,7945537,185332,162013,96.41,54.84,41.56,8475
Chile,CHL,2021-05-29,18476889,10525609,7951280,47197,164089,96.66,55.06,41.59,8584
Chile,CHL,2021-05-30,18486955,10534709,7952246,10066,164916,96.71,55.11,41.6,8627
Chile,CHL,2021-05-31,18701664,10690070,8011666,214709,161849,97.83,55.92,41.91,8467
Chile,CHL,2021-06-01,18921680,10838908,8093207,220016,158218,98.98,56.7,42.34,8277
Chile,CHL,2021-06-02,19124909,10970599,8188008,203229,154672,100.05,57.39,42.83,8091
Chile,CHL,2021-06-03,19287814,11065188,8295855,162905,149065,100.9,57.88,43.4,7798
Chile,CHL,2021-06-04,19432226,11141441,8398293,144412,143219,101.65,58.28,43.93,7492
Chile,CHL,2021-06-05,19469755,11165999,8421165,37529,141838,101.85,58.41,44.05,7420
Chile,CHL,2021-06-06,19474730,11169759,8424170,4975,141111,101.88,58.43,44.07,7382
Chile,CHL,2021-06-07,19655345,11250654,8551328,180615,136240,102.82,58.85,44.73,7127
Chile,CHL,2021-06-08,19838918,11330289,8675323,183573,131034,103.78,59.27,45.38,6855
Chile,CHL,2021-06-09,20030900,11422676,8791572,191982,129427,104.78,59.75,45.99,6771
Chile,CHL,2021-06-10,20232086,11531131,8897368,201186,134896,105.84,60.32,46.54,7057
Chile,CHL,2021-06-11,20403835,11612320,8991704,171749,138801,106.74,60.75,47.04,7261
China,CHN,2020-12-15,1500000,,,,,0.1,,,
China,CHN,2020-12-16,,,,,187500,,,,130
China,CHN,2020-12-17,,,,,187500,,,,130
China,CHN,2020-12-18,,,,,187500,,,,130
China,CHN,2020-12-19,,,,,187500,,,,130
China,CHN,2020-12-20,,,,,187500,,,,130
China,CHN,2020-12-21,,,,,187500,,,,130
China,CHN,2020-12-22,,,,,187500,,,,130
China,CHN,2020-12-23,,,,,187500,,,,130
China,CHN,2020-12-24,,,,,187500,,,,130
China,CHN,2020-12-25,,,,,187500,,,,130
China,CHN,2020-12-26,,,,,187500,,,,130
China,CHN,2020-12-27,,,,,187500,,,,130
China,CHN,2020-12-28,,,,,187500,,,,130
China,CHN,2020-12-29,,,,,187500,,,,130
China,CHN,2020-12-30,,,,,187500,,,,130
China,CHN,2020-12-31,4500000,,,,187500,0.31,,,130
China,CHN,2021-01-01,,,,,232143,,,,161
China,CHN,2021-01-02,,,,,276786,,,,192
China,CHN,2021-01-03,,,,,321429,,,,223
China,CHN,2021-01-04,,,,,366071,,,,254
China,CHN,2021-01-05,,,,,410714,,,,285
China,CHN,2021-01-06,,,,,455357,,,,316
China,CHN,2021-01-07,,,,,500000,,,,347
China,CHN,2021-01-08,,,,,500000,,,,347
China,CHN,2021-01-09,9000000,,,,500000,0.63,,,347
China,CHN,2021-01-10,,,,,464286,,,,323
China,CHN,2021-01-11,,,,,428571,,,,298
China,CHN,2021-01-12,,,,,392857,,,,273
China,CHN,2021-01-13,10000000,,,,357143,0.69,,,248
China,CHN,2021-01-14,,,,,387755,,,,269
China,CHN,2021-01-15,,,,,418367,,,,291
China,CHN,2021-01-16,,,,,448980,,,,312
China,CHN,2021-01-17,,,,,515306,,,,358
China,CHN,2021-01-18,,,,,581633,,,,404
China,CHN,2021-01-19,,,,,647959,,,,450
China,CHN,2021-01-20,15000000,,,,714286,1.04,,,496
China,CHN,2021-01-21,,,,,770755,,,,535
China,CHN,2021-01-22,,,,,827224,,,,575
China,CHN,2021-01-23,,,,,883694,,,,614
China,CHN,2021-01-24,,,,,940163,,,,653
China,CHN,2021-01-25,,,,,996633,,,,692
China,CHN,2021-01-26,,,,,1053102,,,,732
China,CHN,2021-01-27,22767000,,,,1109571,1.58,,,771
China,CHN,2021-01-28,,,,,995097,,,,691
China,CHN,2021-01-29,,,,,880622,,,,612
China,CHN,2021-01-30,,,,,766148,,,,532
China,CHN,2021-01-31,24000000,,,,651673,1.67,,,453
China,CHN,2021-02-01,,,,,836020,,,,581
China,CHN,2021-02-02,,,,,1020367,,,,709
China,CHN,2021-02-03,31200000,,,,1204714,2.17,,,837
China,CHN,2021-02-04,,,,,1382583,,,,961
China,CHN,2021-02-05,,,,,1560452,,,,1084
China,CHN,2021-02-06,,,,,1738321,,,,1208
China,CHN,2021-02-07,,,,,1916190,,,,1331
China,CHN,2021-02-08,,,,,1795238,,,,1247
China,CHN,2021-02-09,40520000,,,,1674286,2.82,,,1163
China,CHN,2021-02-10,,,,,1421654,,,,988
China,CHN,2021-02-11,,,,,1289975,,,,896
China,CHN,2021-02-12,,,,,1158296,,,,805
China,CHN,2021-02-13,,,,,1026617,,,,713
China,CHN,2021-02-14,,,,,894937,,,,622
China,CHN,2021-02-15,,,,,763258,,,,530
China,CHN,2021-02-16,,,,,631579,,,,439
China,CHN,2021-02-17,,,,,631579,,,,439
China,CHN,2021-02-18,,,,,631579,,,,439
China,CHN,2021-02-19,,,,,631579,,,,439
China,CHN,2021-02-20,,,,,631579,,,,439
China,CHN,2021-02-21,,,,,631579,,,,439
China,CHN,2021-02-22,,,,,631579,,,,439
China,CHN,2021-02-23,,,,,631579,,,,439
China,CHN,2021-02-24,,,,,631579,,,,439
China,CHN,2021-02-25,,,,,631579,,,,439
China,CHN,2021-02-26,,,,,631579,,,,439
China,CHN,2021-02-27,,,,,631579,,,,439
China,CHN,2021-02-28,52520000,,,,631579,3.65,,,439
China,CHN,2021-03-01,,,,,668496,,,,464
China,CHN,2021-03-02,,,,,705414,,,,490
China,CHN,2021-03-03,,,,,742331,,,,516
China,CHN,2021-03-04,,,,,779248,,,,541
China,CHN,2021-03-05,,,,,816165,,,,567
China,CHN,2021-03-06,,,,,853083,,,,593
China,CHN,2021-03-07,,,,,890000,,,,618
China,CHN,2021-03-08,,,,,890000,,,,618
China,CHN,2021-03-09,,,,,890000,,,,618
China,CHN,2021-03-10,,,,,890000,,,,618
China,CHN,2021-03-11,,,,,890000,,,,618
China,CHN,2021-03-12,,,,,890000,,,,618
China,CHN,2021-03-13,,,,,890000,,,,618
China,CHN,2021-03-14,64980000,,,,890000,4.51,,,618
China,CHN,2021-03-15,,,,,1000381,,,,695
China,CHN,2021-03-16,,,,,1110762,,,,772
China,CHN,2021-03-17,,,,,1221143,,,,848
China,CHN,2021-03-18,,,,,1331524,,,,925
China,CHN,2021-03-19,,,,,1441905,,,,1002
China,CHN,2021-03-20,74956000,,,,1552286,5.21,,,1078
China,CHN,2021-03-21,,,,,1818286,,,,1263
China,CHN,2021-03-22,80460000,,,,1973905,5.59,,,1371
China,CHN,2021-03-23,82846000,,,2386000,2077238,5.76,,,1443
China,CHN,2021-03-24,85859700,,,3013700,2270243,5.97,,,1577
China,CHN,2021-03-25,91346000,,,5486300,2816476,6.35,,,1957
China,CHN,2021-03-26,97470000,,,6124000,3453810,6.77,,,2400
China,CHN,2021-03-27,102417000,,,4947000,3923000,7.12,,,2726
China,CHN,2021-03-28,106613000,,,4196000,4129286,7.41,,,2869
China,CHN,2021-03-29,110962000,,,4349000,4357429,7.71,,,3027
China,CHN,2021-03-30,114690000,,,3728000,4549143,7.97,,,3161
China,CHN,2021-03-31,119821000,,,5131000,4851614,8.32,,,3371
China,CHN,2021-04-01,126616000,,,6795000,5038571,8.8,,,3501
China,CHN,2021-04-02,133801000,,,7185000,5190143,9.3,,,3606
China,CHN,2021-04-03,136677000,,,2876000,4894286,9.5,,,3400
China,CHN,2021-04-04,139970000,,,3293000,4765286,9.72,,,3311
China,CHN,2021-04-05,142802000,,,2832000,4548571,9.92,,,3160
China,CHN,2021-04-06,145920000,,,3118000,4461429,10.14,,,3100
China,CHN,2021-04-07,149071000,,,3151000,4178571,10.36,,,2903
China,CHN,2021-04-08,155150000,,,6079000,4076286,10.78,,,2832
China,CHN,2021-04-09,161121000,,,5971000,3902857,11.19,,,2712
China,CHN,2021-04-10,164471000,,,3350000,3970571,11.43,,,2759
China,CHN,2021-04-11,167343000,,,2872000,3910429,11.63,,,2717
China,CHN,2021-04-12,171928000,,,4585000,4160857,11.95,,,2891
China,CHN,2021-04-13,175623000,,,3695000,4243286,12.2,,,2948
China,CHN,2021-04-14,179216000,,,3593000,4306429,12.45,,,2992
China,CHN,2021-04-15,183536000,,,4320000,4055143,12.75,,,2817
China,CHN,2021-04-16,187360000,,,3824000,3748429,13.02,,,2604
China,CHN,2021-04-17,189809000,,,2449000,3619714,13.19,,,2515
China,CHN,2021-04-18,192127000,,,2318000,3540571,13.35,,,2460
China,CHN,2021-04-19,195022000,,,2895000,3299143,13.55,,,2292
China,CHN,2021-04-20,198950000,,,3928000,3332429,13.82,,,2315
China,CHN,2021-04-21,204191000,,,5241000,3567857,14.19,,,2479
China,CHN,2021-04-22,211223000,,,7032000,3955286,14.68,,,2748
China,CHN,2021-04-23,216084000,,,4861000,4103429,15.01,,,2851
China,CHN,2021-04-24,220309000,,,4225000,4357143,15.31,,,3027
China,CHN,2021-04-25,224901000,,,4592000,4682000,15.63,,,3253
China,CHN,2021-04-26,229489000,,,4588000,4923857,15.94,,,3421
China,CHN,2021-04-27,235976000,,,6487000,5289429,16.39,,,3675
China,CHN,2021-04-28,243905000,,,7929000,5673429,16.95,,,3942
China,CHN,2021-04-29,253463000,,,9558000,6034286,17.61,,,4192
China,CHN,2021-04-30,265064000,,,11601000,6997143,18.42,,,4861
China,CHN,2021-05-01,270406000,,,5342000,7156714,18.79,,,4972
China,CHN,2021-05-02,275338000,,,4932000,7205286,19.13,,,5006
China,CHN,2021-05-03,279905000,,,4567000,7202286,19.45,,,5004
China,CHN,2021-05-04,284595000,,,4690000,6945571,19.77,,,4826
China,CHN,2021-05-05,289627000,,,5032000,6531714,20.12,,,4538
China,CHN,2021-05-06,297734000,,,8107000,6324429,20.69,,,4394
China,CHN,2021-05-07,308226000,,,10492000,6166000,21.41,,,4284
China,CHN,2021-05-08,317586000,,,9360000,6740000,22.06,,,4683
China,CHN,2021-05-09,324307000,,,6721000,6995571,22.53,,,4860
China,CHN,2021-05-10,332964000,,,8657000,7579857,23.13,,,5266
China,CHN,2021-05-11,342697000,,,9733000,8300286,23.81,,,5767
China,CHN,2021-05-12,354272000,,,11575000,9235000,24.61,,,6416
China,CHN,2021-05-13,366910000,,,12638000,9882286,25.49,,,6866
China,CHN,2021-05-14,380633000,,,13723000,10343857,26.45,,,7187
China,CHN,2021-05-15,392987000,,,12354000,10771571,27.3,,,7484
China,CHN,2021-05-16,406938000,,,13951000,11804429,28.27,,,8201
China,CHN,2021-05-17,421991000,,,15053000,12718143,29.32,,,8836
China,CHN,2021-05-18,435689000,,,13698000,13284571,30.27,,,9230
China,CHN,2021-05-19,449511000,,,13822000,13605571,31.23,,,9453
China,CHN,2021-05-20,466698000,,,17187000,14255429,32.42,,,9904
China,CHN,2021-05-21,483343000,,,16645000,14672857,33.58,,,10194
China,CHN,2021-05-22,497272000,,,13929000,14897857,34.55,,,10351
China,CHN,2021-05-23,510858000,,,13586000,14845714,35.49,,,10314
China,CHN,2021-05-24,527253000,,,16395000,15037429,36.63,,,10448
China,CHN,2021-05-25,546714000,,,19461000,15860714,37.98,,,11020
China,CHN,2021-05-26,566723000,,,20009000,16744571,39.37,,,11634
China,CHN,2021-05-27,584360000,,,17637000,16808857,40.6,,,11678
China,CHN,2021-05-28,602991000,,,18631000,17092571,41.89,,,11875
China,CHN,2021-05-29,620974000,,,17983000,17671714,43.14,,,12278
China,CHN,2021-05-30,639172000,,,18198000,18330571,44.41,,,12736
China,CHN,2021-05-31,661468000,,,22296000,19173571,45.96,,,13321
China,CHN,2021-06-01,681908000,,,20440000,19313429,47.38,,,13418
China,CHN,2021-06-02,704826000,,,22918000,19729000,48.97,,,13707
China,CHN,2021-06-03,723486000,,,18660000,19875143,50.27,,,13809
China,CHN,2021-06-04,744483000,,,20997000,20213143,51.72,,,14043
China,CHN,2021-06-05,763065000,,,18582000,20298714,53.02,,,14103
China,CHN,2021-06-06,777879000,,,14814000,19815286,54.04,,,13767
China,CHN,2021-06-07,794134000,,,16255000,18952286,55.17,,,13167
China,CHN,2021-06-08,808962000,,,14828000,18150571,56.2,,,12610
China,CHN,2021-06-09,824856000,,,15894000,17147143,57.31,,,11913
China,CHN,2021-06-10,845299000,,,20443000,17401857,58.73,,,12090
China,CHN,2021-06-11,863513000,,,18214000,17004286,59.99,,,11814
China,CHN,2021-06-12,878523000,,,15010000,16494000,61.04,,,11460
Colombia,COL,2021-02-17,18,,,,,0.0,,,
Colombia,COL,2021-02-18,9935,,,9917,9917,0.02,,,195
Colombia,COL,2021-02-19,21307,,,11372,10644,0.04,,,209
Colombia,COL,2021-02-20,33140,,,11833,11041,0.07,,,217
Colombia,COL,2021-02-21,39827,,,6687,9952,0.08,,,196
Colombia,COL,2021-02-22,45166,,,5339,9030,0.09,,,177
Colombia,COL,2021-02-23,48150,,,2984,8022,0.09,,,158
Colombia,COL,2021-02-24,50524,,,2374,7215,0.1,,,142
Colombia,COL,2021-02-25,66157,,,15633,8032,0.13,,,158
Colombia,COL,2021-02-26,81333,,,15176,8575,0.16,,,169
Colombia,COL,2021-02-27,114042,,,32709,11557,0.22,,,227
Colombia,COL,2021-02-28,130578,,,16536,12964,0.26,,,255
Colombia,COL,2021-03-01,149133,,,18555,14852,0.29,,,292
Colombia,COL,2021-03-02,169619,,,20486,17353,0.33,,,341
Colombia,COL,2021-03-03,191480,,,21861,20137,0.38,,,396
Colombia,COL,2021-03-04,206475,,,14995,20045,0.41,,,394
Colombia,COL,2021-03-05,239851,,,33376,22645,0.47,,,445
Colombia,COL,2021-03-06,270411,,,30560,22338,0.53,,,439
Colombia,COL,2021-03-07,299400,,,28989,24117,0.59,,,474
Colombia,COL,2021-03-08,316079,,,16679,23849,0.62,,,469
Colombia,COL,2021-03-09,403095,,,87016,33354,0.79,,,656
Colombia,COL,2021-03-10,480250,,,77155,41253,0.94,,,811
Colombia,COL,2021-03-11,589208,,,108958,54676,1.16,,,1075
Colombia,COL,2021-03-12,693490,,,104282,64806,1.36,,,1274
Colombia,COL,2021-03-13,782301,749059,33242,88811,73127,1.54,1.47,0.07,1437
Colombia,COL,2021-03-14,843204,803656,39548,60903,77686,1.66,1.58,0.08,1527
Colombia,COL,2021-03-15,913961,868994,44967,70757,85412,1.8,1.71,0.09,1679
Colombia,COL,2021-03-16,976137,928927,47210,62176,81863,1.92,1.83,0.09,1609
Colombia,COL,2021-03-17,1024358,971240,53118,48221,77730,2.01,1.91,0.1,1528
Colombia,COL,2021-03-18,1076496,1022604,53892,52138,69613,2.12,2.01,0.11,1368
Colombia,COL,2021-03-19,1131999,1077837,54162,55503,62644,2.22,2.12,0.11,1231
Colombia,COL,2021-03-20,1182098,1127570,54528,50099,57114,2.32,2.22,0.11,1122
Colombia,COL,2021-03-21,1215008,1157159,57849,32910,53115,2.39,2.27,0.11,1044
Colombia,COL,2021-03-22,1238259,1177935,60324,23251,46328,2.43,2.31,0.12,910
Colombia,COL,2021-03-23,1299809,1236980,62829,61550,46239,2.55,2.43,0.12,909
Colombia,COL,2021-03-24,1385503,1311229,74274,85694,51592,2.72,2.58,0.15,1014
Colombia,COL,2021-03-25,1476364,1359247,117117,90861,57124,2.9,2.67,0.23,1123
Colombia,COL,2021-03-26,1596288,1448180,148108,119924,66327,3.14,2.85,0.29,1304
Colombia,COL,2021-03-27,1726924,1550856,176068,130636,77832,3.39,3.05,0.35,1530
Colombia,COL,2021-03-28,1818861,1624565,194296,91937,86265,3.57,3.19,0.38,1695
Colombia,COL,2021-03-29,1965054,1736568,228486,146193,103828,3.86,3.41,0.45,2041
Colombia,COL,2021-03-30,2121530,1858823,262707,156476,117389,4.17,3.65,0.52,2307
Colombia,COL,2021-03-31,2243392,1957325,286067,121862,122556,4.41,3.85,0.56,2409
Colombia,COL,2021-04-01,2300890,1965935,334955,57498,117789,4.52,3.86,0.66,2315
Colombia,COL,2021-04-02,2336144,1971891,364253,35254,105694,4.59,3.88,0.72,2077
Colombia,COL,2021-04-03,2381049,1989856,391193,44905,93446,4.68,3.91,0.77,1836
Colombia,COL,2021-04-04,2408085,2005885,402200,27036,84175,4.73,3.94,0.79,1654
Colombia,COL,2021-04-05,2479671,2056135,423536,71586,73517,4.87,4.04,0.83,1445
Colombia,COL,2021-04-06,,,,,66295,,,,1303
Colombia,COL,2021-04-07,2691513,2148976,542537,,64017,5.29,4.22,1.07,1258
Colombia,COL,2021-04-08,2812828,2172751,640077,121315,73134,5.53,4.27,1.26,1437
Colombia,COL,2021-04-09,2946222,2201956,744266,133394,87154,5.79,4.33,1.46,1713
Colombia,COL,2021-04-10,3041349,2232564,808785,95127,94329,5.98,4.39,1.59,1854
Colombia,COL,2021-04-11,,,,,99912,,,,1964
Colombia,COL,2021-04-12,3173583,2258826,914757,,99130,6.24,4.44,1.8,1948
Colombia,COL,2021-04-13,3350226,2340554,1009672,176643,109233,6.58,4.6,1.98,2147
Colombia,COL,2021-04-14,3455084,2407129,1047955,104858,109082,6.79,4.73,2.06,2144
Colombia,COL,2021-04-15,,,,,101395,,,,1993
Colombia,COL,2021-04-16,3590096,2496243,1093853,,91982,7.06,4.91,2.15,1808
Colombia,COL,2021-04-17,3707216,2571554,1135662,117120,95124,7.29,5.05,2.23,1869
Colombia,COL,2021-04-18,3769499,2614088,1155411,62283,94576,7.41,5.14,2.27,1859
Colombia,COL,2021-04-19,3867076,2678773,1188303,97577,99070,7.6,5.26,2.34,1947
Colombia,COL,2021-04-20,3979575,2747711,1231864,112499,89907,7.82,5.4,2.42,1767
Colombia,COL,2021-04-21,4131008,2850117,1280891,151433,96561,8.12,5.6,2.52,1898
Colombia,COL,2021-04-22,4224659,2904408,1320251,93651,100296,8.3,5.71,2.59,1971
Colombia,COL,2021-04-23,4318314,2961023,1357291,93655,104031,8.49,5.82,2.67,2045
Colombia,COL,2021-04-24,4400615,3008636,1391979,82301,99057,8.65,5.91,2.74,1947
Colombia,COL,2021-04-25,4451266,3039713,1411553,50651,97395,8.75,5.97,2.77,1914
Colombia,COL,2021-04-26,,,,,95892,,,,1885
Colombia,COL,2021-04-27,4625373,3149010,1476363,,92257,9.09,6.19,2.9,1813
Colombia,COL,2021-04-28,4714640,3209415,1505225,89267,83376,9.27,6.31,2.96,1639
Colombia,COL,2021-04-29,4824078,3277767,1546311,109438,85631,9.48,6.44,3.04,1683
Colombia,COL,2021-04-30,4986471,3359439,1627032,162393,95451,9.8,6.6,3.2,1876
Colombia,COL,2021-05-01,5112694,3412223,1700471,126223,101726,10.05,6.71,3.34,1999
Colombia,COL,2021-05-02,5220330,3454250,1766080,107636,109866,10.26,6.79,3.47,2159
Colombia,COL,2021-05-03,,,,,122468,,,,2407
Colombia,COL,2021-05-04,,,,,135070,,,,2655
Colombia,COL,2021-05-05,,,,,147356,,,,2896
Colombia,COL,2021-05-06,,,,,156760,,,,3081
